orderid,itemid,cmtid,ctime,rating,userid,shopid,comment,rating_star,skin_suitability,absorption,model_name
151765465303525,23354704062,12990130206,1698229652,1,983605779,308461157,"#NGOCNAM mua điện thoại trên shopee mà ở shop viettel thì uy tín và chất lượng rồi. Bảo hành và đóng hàng rất cẩn thận luôn 🥰🥰🥰
Ae cứ mua vô tư nhé",5,,,White Titanium
151765451286530,23354704062,12990114433,1698229574,1,983605779,308461157,#NGOCNAM mua điện thoại trên shopee mà ở shop viettel thì uy tín và chất lượng rồi. Bảo hành và đóng hàng rất cẩn thận luôn 🥰🥰🥰,5,,,Natural Titanium
153344379276192,23354704062,13356007615,1701126875,1,674577297,308461157,"Chất lượng sản phẩm:Tốt
Đúng với mô tả:Đúng

Sản phẩm chính hãng , lần đầu tiên mình mua của cửa hàng viettel store , mà mua online viettel store vẫn có giấy bảo hành đầy đủ , đóng gói cẩn thận",5,,,Natural Titanium
152471000252880,23354704062,13081924214,1698998538,1,1091901459,308461157,"Đúng với mô tả:chuẩn
Tính năng nổi bật:ok
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,Natural Titanium
152471017285955,23354704062,13081904362,1698998425,1,1091902793,308461157,"Đúng với mô tả:chuẩn
Tính năng nổi bật:ok
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,Natural Titanium
153370761292503,23354704062,13220983123,1700057166,1,111175580,308461157,"Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt
Tính năng nổi bật:đẹp

Sản phẩm đúng như mô tả chất lượng tốt, săn sale nên được giá tốt giao hàng nhanh chóng, sẽ ủng hộ shop thêm",5,,,White Titanium
150571795280452,23354704062,12856707953,1697180528,1,1040197630,308461157,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:ok
Đúng với mô tả:chuẩn

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,Blue Titanium
153681510215876,23354704062,13257166605,1700307736,1,76585831,308461157,"Chất lượng sản phẩm:ok
Đúng với mô tả:ok
Tính năng nổi bật:ok

Hàng hoá ok ko có điểm chê săn dc giá rẻ nữa quá ok ui . Hy vọng chính sách hậu mãi tốt .",5,,,Natural Titanium
156013205233570,23354704062,13547024579,1702567167,1,272644748,308461157,"Chất lượng sản phẩm:tuyeetj vowif
Đúng với mô tả:đúng màu

Sản phẩm ok. Mua trên này đc mã voucher rất tốt . Hàng đẹp . Sau này sẽ mua tiếp cho gia đình và bạn bè dùng",5,,,Natural Titanium
152470978313621,23354704062,13081856331,1698998147,1,1042074416,308461157,"Tính năng nổi bật:ok
Đúng với mô tả:chuẩn
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,Natural Titanium
151002122227103,23354704062,12916827630,1697616735,1,1040196827,308461157,"Đúng với mô tả:chuẩn
Tính năng nổi bật:ok
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,Blue Titanium
151002067246307,23354704062,12937045656,1697775099,1,1042095193,308461157,"Đúng với mô tả:chuẩn
Tính năng nổi bật:ok
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,White Titanium
153366200213887,23354704062,13185738795,1699851498,1,106509859,308461157,"Chất lượng sản phẩm:Tuyet voi
Đúng với mô tả:Chuẩn

Lần đầu mua giá trị cao trên shopee cũng hơi sợ nhưng nhận máy quá nhanh luôn 11 đặt 13 đã nhận dc rồi",5,,,Natural Titanium
151002102262568,23354704062,12916787610,1697616537,1,1040197630,308461157,"Tính năng nổi bật:ok
Đúng với mô tả:chuẩn
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đứng như mô tả, đóng gói cẩn cẩn thận. Giao hàng nhanh",5,,,Blue Titanium
151002025288340,23354704062,12916810585,1697616651,1,1042074416,308461157,"Đúng với mô tả:chuẩn
Tính năng nổi bật:ok
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận giao hàng nhanh",5,,,White Titanium
150571736219274,23354704062,12856614667,1697180082,1,1042095193,308461157,"Tính năng nổi bật:ok
Chất lượng sản phẩm:tốt
Đúng với mô tả:chuẩn

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,Blue Titanium
157213502206464,23354704062,13709561827,1703832859,1,1095951868,308461157,"Chất lượng sản phẩm:Máy mới nguyên seal shop.chat thân thiện hỗ trơ nhanh chóng
Tính năng nổi bật:Máy mới nguyên seal shop.chat thân thiện hỗ trơ nhanh chóng

Máy mới nguyên seal shop.chat thân thiện hỗ trơ nhanh chóng",5,,,White Titanium
153335169286420,23354704062,13221228341,1700058246,1,5606253,308461157,"Giao hàng mất 3 ngày, shop bọc chống sốc cẩn thận, may là máy ko bị lỗi hình thức. Săn sale nên giá cũng oke",5,,,White Titanium
157198034242027,23354704062,13704182821,1703775331,1,1091922533,308461157,"Chất lượng sản phẩm:tốt
Đúng với mô tả:Chuẩn
Tính năng nổi bật:ok

Hành nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,White Titanium
156068455253262,23354704062,13601122214,1702925667,1,45690788,308461157,"Đúng với mô tả:ok
Chất lượng sản phẩm:ok
Tính năng nổi bật:ok

Săn sale đc 31 triệu thời điểm 12/12 chắc cũng rẻ hơn các shop bán 1-2tr. Nói chung ổn áp hình thức ok.",5,,,Blue Titanium
152507327281083,23354704062,13081686867,1698997180,1,1021006619,308461157,"Đúng với mô tả:Chuẩn
Tính năng nổi bật:tốt
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,White Titanium
154502825241183,23354704062,13337221757,1700969447,1,111164184,308461157,"Tính năng nổi bật:dynamic íland
Đúng với mô tả:chuẩn chính hãng

Giá tốt chính hãng giao nhanh, săn sale giá giảm sâu đáng mua sẽ ủng hộ tiếp.",5,,,Blue Titanium
155110853270561,23354704062,13524731888,1702442365,1,1102309321,308461157,"Đúng với mô tả:ok
Tính năng nổi bật:ok
Chất lượng sản phẩm:okok

Sản phẩm tốt. Chế độ bảo hành ok. Sẽ ủng hộ lần sau. Tks",5,,,Natural Titanium
152507220281528,23354704062,13092772384,1699085413,1,390988103,308461157,"Tính năng nổi bật:ok
Đúng với mô tả:chuẩn
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,White Titanium
153334954288052,23354704062,13202851449,1699954443,1,319855919,308461157,"Tính năng nổi bật:flex
Đúng với mô tả:Đúng
Chất lượng sản phẩm:Very good

Máy rất đẹp không có gì để chê ngoài giá 🤭.
Lần đầu mua iPhone của shop mà đóng gói giao hàng rất nhanh. 31.5
5 sao cho shop*****",5,,,White Titanium
157136404210352,23354704062,13686862808,1703651780,1,319855919,308461157,"Đúng với mô tả:Đúng
Chất lượng sản phẩm:Tốt
Tính năng nổi bật:flex

Hàng chính hãng 
Viettel phân phối có bill đầy đủ nên yên tâm
Giá 32.2 tốt",5,,,Natural Titanium
153336928306840,23354704062,13554795610,1702627666,1,89190037,308461157,"Chất lượng sản phẩm:ngon
Đúng với mô tả:có
Tính năng nổi bật:múi mít theo cả đàn

Điện thoại ngon không tì vết nha mọi người",5,,,Natural Titanium
157828410271010,23354704062,13826249757,1704814708,1,5692119,308461157,"Tính năng nổi bật:Nhu quang cáo
Chất lượng sản phẩm:mới dùng chưa đánh giá
Đúng với mô tả:đúng

Hơi run vì mặt hàng có giá trị cao nhưng mua từ viettel nên đánh liều! Nhận hàng mới dùng khá ok nhé",5,,,Black Titanium
155113643233188,23354704062,13601192308,1702928950,1,116814741,308461157,"Chất lượng sản phẩm:ok
Tính năng nổi bật:đẹp
Đúng với mô tả:ok

Shop đóng gói chắc chắn
Giao hàng nhanh sẽ mua thêm nhiều đồ nữa
Biếng chụp máy nên lấy ảnh khác ạ hihi",5,,,Black Titanium
153346941275987,23354704062,13269041863,1700401893,1,599941201,308461157,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng
Tính năng nổi bật:theo mô tả

Sản phẩm đúng mô tả nha mọi người

Giao hàng nhanh tuyệt đối luôn nha mọi người.

Chất lượng đã qua kiểm chứng nha mọi người

Chốt lại là sản phẩm này nên mua nha mọi người.",5,,,Natural Titanium
157664358200496,23354704062,13754242021,1704273879,1,64684817,308461157,"Chất lượng sản phẩm:qua tuyet voi apple
Đúng với mô tả:dung voi nhung gi mo ta
Tính năng nổi bật:chức năng nào cũng nổi bật",5,,,Natural Titanium
153408945221556,23354704062,13308857365,1700725885,1,717220314,308461157,"Đúng với mô tả:Hàng đúng với mô tả lần đầu tiên mua hàng trên shop Pi với giá trị tiền quá lớn mình rất lo nhưng khi nhận lại kết quả thì rất tốt mọi người nên mua nhé￼
Tính năng nổi bật:Tính năng nổi bật chất liệu sản phẩm của tôi",5,,,White Titanium
153334985317881,23354704062,13374723768,1701260626,1,91631406,308461157,"Tính năng nổi bật:doi moi nhat
Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Giao hàng nhanh, dịch vụ bán hàng tốt. Nói chung khá hài lòng. Mua của vietell nên yên tâm chứ giá trị lớn cũng hơi sợ sợ.",5,,,Black Titanium
152525764209303,23354704062,13088707838,1699060671,1,251669652,308461157,"Tính năng nổi bật:Ip 15 prm new
Chất lượng sản phẩm:rât đẹp, khôg lỗi gì

shop giao nhanh, chiều hôm trc thanh toán hôm sau nhận hàng luôn, đóng gói kĩ dán tem quanh hộp nên rất yên tâm",5,,,White Titanium
153680408281055,23354704062,13507940988,1702306992,1,626468544,308461157,"Đúng với mô tả:dung
Tính năng nổi bật:ko biet
Chất lượng sản phẩm:rat tot

Máy màu rất đẹp, săn được giá hợp lí. Sẽ ủng hộ tiếp",5,,,Natural Titanium
156067898214222,23354704062,13570594867,1702720292,1,186887712,308461157,"Đúng với mô tả:nguyên seal
Tính năng nổi bật:trắng titan
Chất lượng sản phẩm:rất tốt .

Lúc đầu mua cũng sợ vì tham khảo thấy 15 promax bị lỗi nhiều (loa rè , màn hình lỗi , mau nóng ... ) do 12-12 săn đc online giá tốt quá liều đặt mua luôn . kết quá bất ngờ máy rất perfec loa hay , màn hình đẹp mượt xài cũng ko nóng... đặt hàng bên viettel cũng lại yên tâm vì nếu bị lỗi có thể ra viettel store lỗi miễn chưa acive và có kèm giấy hoá đơn nữa !",5,,,White Titanium
153681482305196,23354704062,13553700045,1702623092,1,61019673,308461157,"Đúng với mô tả:chuẩn
Chất lượng sản phẩm:ok

Săn sale 11/11 còn 32tr022 đth chính hãng dùng ổn áp viettel bán hàng uy tín. Lần đầu tiên trải nghiệm mua đth online khá ổn",5,,,Natural Titanium
154503883219212,23354704062,13473334988,1702034874,1,1058504605,308461157,"Đúng với mô tả:đúng với mô tả
Chất lượng sản phẩm:chuẩn sinh

Hàng mới, đẹp. Màu sịn sò, bảo hành tốt. Hình ảnh mang tính chất nhận xu",5,,,White Titanium
155111127245860,23354704062,13485525979,1702127757,1,1029741280,308461157,"Đã nhận được hàng,shop đóng gói cẩn thận chắc chắn giao hàng nhanh.hỗ trợ xử lý vấn đề nhiệt tình sẽ ủng hộ shop lần sauuuuu ạ",5,,,Natural Titanium
151002034294710,23354704062,13095893084,1699102980,1,135082254,308461157,"Chất lượng sản phẩm:qua tốt
Đúng với mô tả:đúng
Tính năng nổi bật:iphone 15prm

Giao hàng khá nhanh, hoá đơn chứng từ đầy đủ, hàng viettel thì yên tâm rồi",5,,,White Titanium
153369295205042,23354704062,13216668690,1700041085,1,251348061,308461157,"Đúng với mô tả:hàng chuẩn . Đúng màu
Chất lượng sản phẩm:tốt

Lần đầu mua hàng nhiều tiền trên Shopee cầm phải thanh toán trước nên cũng hơi lo . Đến khi nhạn hàng mở hộp vẫn thấy hồi hộp . Mua hàng được mã giảm giá nên cũng rẻ hơn mua ở của hàng được 2 củ . Hic cho 5 sao",5,,,Natural Titanium
153380042258855,23354704062,13206439980,1699967964,1,14622963,308461157,"Đèn USB Để Bàn 2 đầu Hình Gấu, Sư Tử + ống đựng bút + gọt bút chì- DEN-B39
~ Thiết kế mới lạ tiện lợi klhi sử dụng
Đèn tích điện, có đi kèm dây sạc
👉 Em còn sót kho 6c mời các bác lên đơn ạ
📌 Sỉ 48k/c",5,,,Natural Titanium
154538499252451,23354704062,13553627090,1702622777,1,133754827,308461157,"Shop chuẩn bị hàng nhanh, đúng hàng đủ hàng, mua được với voucher giảm thêm 1 ít, test trước mấy ngày máy dùng ok (hình ảnh và video chỉ mang tính nhận xu)",5,,,Blue Titanium
153370710279281,23354704062,13519797365,1702389350,1,116793514,308461157,"Đúng với mô tả:ok
Chất lượng sản phẩm:ok
Tính năng nổi bật:ok

hang sử dụng khá ok , lần sau sẽ ủng hộ , giao khá nhanh cảm ơn shop t",5,,,White Titanium
153681500311490,23354704062,13519822645,1702389473,1,116793514,308461157,"Đúng với mô tả:ok
Tính năng nổi bật:ok
Chất lượng sản phẩm:ok

hang sử dụng khá ok , lần sau sẽ ủng hộ , giao khá nhanh cảm ơn shop f",5,,,Natural Titanium
157741208216779,23354704062,13773922299,1704432492,1,191038007,308461157,"GOI NHIEU DI - NGAI NGAN CHI. Cam on Quy khach da dong hanh cung VNM trong thoi gian qua. Chi can sim con han su dung, VNM mien phi toan bo cuoc goi noi mang duoi 10 phut (ke ca khi TKC 0d), khong can dang ky. Tu phut thu 11, cuoc thoai duoc tinh theo gia thong thuong. Hay moi them gia dinh, ban be cung su dung mang VNM de cung nhau trai nghiem nhung uu dai tuyet voi. Chi tiet lien he 789 (0d)!",5,,,Natural Titanium
156272411212947,23354704062,13665566793,1703435203,1,256290563,308461157,"Chất lượng sản phẩm:ok
Đúng với mô tả:ok
Tính năng nổi bật:ok

Quy khach dung quen doi diem Viettel de nhan luu luong data mien phi su dung trong ngay hoac 30 ngay. Bam goi hoac truy cap ung dung My Viettel de doi diem.",5,,,Natural Titanium
153334871282915,23354704062,13457733035,1701929555,1,5016559,308461157,"Chất lượng sản phẩm:ok
Đúng với mô tả:ok
Tính năng nổi bật:ok

(CSKH) Chuong trinh khach hang than thiet VinaPhone Plus thong bao: Tinh den het 06/12/2023 hang hoi vien cua Quy khach la Than Thiet, diem tich luy la 930 diem.",5,,,Natural Titanium
153680486255544,23354704062,13275154873,1700461521,1,39896050,308461157,"Lần đầu đặt máy thử shopee cũng hơi sợ ship gạch đến 😂, nhưng nhận rùi mới thấy an tâm, tem từ trong ra ngoài luôn. Săn sale hời nên sẽ mua lại nếu có nhu cầu 🥰🥰🥰
Ảnh nhận xu",5,,,Natural Titanium
153369036249461,23354704062,13412293724,1701576333,1,256290563,308461157,"Chất lượng sản phẩm:ok
Tính năng nổi bật:ok
Đúng với mô tả:ok

Hãy chung tay giúp đỡ nạn nhân nhiễm chất độc da cam bằng cách soạn tin",5,,,White Titanium
154458118250825,23354704062,13350919450,1701076887,1,8943935,308461157,"Tính năng nổi bật:đẹp
Đúng với mô tả:tốt
Chất lượng sản phẩm:tốt

Sản phẩm chất lượng tuyệt vời sẽ ủng hộ viettel nhiều hơn",5,,,Natural Titanium
151765281223441,23354704062,12990073572,1698229372,1,1072351213,308461157,#NGOCNAM tuyệt vời ông mặt trời ạ. Mua hàng trên shopee mà mua shop viettel thì hàng uy tín chất lượng rồi 🥰🥰🥰,5,,,Black Titanium
150599007209226,23354704062,12853241565,1697162210,1,1073988154,308461157,Năm nay màu titan tự nhiên đúng là màu của mùi tiền. Đã ít lại còn đắt giá.. màu xanh trông cũng đẹp. Nhưng không đẹp bằng tự nhiên,5,,,Blue Titanium
153335050220504,23354704062,13207887232,1699974599,1,1784856,308461157,"Săn sale 11.11.2023 còn 31,7 triệu 
Lúc khui hàng xui bị máy có hạt bụi ở camera sau, mình có quay video lúc bóc hàng + chưa active, nên ra store viettel được đổi máy nguyên seal luôn 
Mang ốp + dán màn hình ra store cũng được nhân viên hỗ trợ dán miễn phí 
Cám ơn bạn Tạ Hiển ở store 57-59 Nguyễn Hoàng, HN nhé
Dịch vụ 10 điểm
Chắc chắn mình sẽ chọn lại viettel store nếu có thêm nhu cầu",5,,,White Titanium
151866014274431,23354704062,13013029078,1698409737,1,983605779,308461157,"#NGOCNAM đã nhận hàng ok. Tuyệt vời ông mặt trời luôn ạ 😍😍😍
Hàng viettel thì uy tín chất lượng nhất shopee rồi 🥰🥰🥰",5,,,Natural Titanium
151866069227593,23354704062,13013743391,1698413650,1,1072351213,308461157,#NGOCNAM tuyệt vời ông mặt trời. Hàng đẹp quá ae à. Hàng mua viettel thì ok uy tín rồi. Rất ưng ý,5,,,Natural Titanium
157913861211845,23354704062,13824776127,1704805534,1,27145390,308461157,"Hàng chính hãng vna
Giao nhanh, đóng gói tốt
Đóng hàng kỹ lưỡng",5,,,Black Titanium
156013206223667,23354704062,13534789555,1702510263,1,95010119,308461157,"Giao hàng nhanh
Sản phẩm đẹp
Có sẵn hoá đơn điện tử trong hộp…",5,,,Blue Titanium
154458105239493,23354704062,13355487819,1701110116,1,305348388,308461157,"Chất lượng sản phẩm:Tốt
Đúng với mô tả:Đúng
Tính năng nổi bật:Iphone 15prm

Đóng hàng và bảo quản cẩn thận shop uy tín",5,,,Natural Titanium
157072403240657,23354704062,13793477276,1704558667,1,1026988488,308461157,"Shop đóng cẩn thận, hoá đơn đầy đủ, hàng chính hãng vna, chưa kích hoạt bảo hành",5,,,Natural Titanium
153336034303200,23354704062,13447659730,1701851901,1,32692824,308461157,hàng tốt đúng hàng mới new seal. nhưng bộ phận giao hàng thứ 7 chủ nhật không giao hàng,5,,,White Titanium
151378424281466,23354704062,13065269080,1698855067,1,1065376501,308461157,Chất lượng sản phẩm tuyệt vời! Đóng gói cẩn thận! Vận chuyển hàng nhanh! Sẽ ủng hộ shop lâu dài.😎,5,,,Blue Titanium
153335156251986,23354704062,13425931495,1701680662,1,392492360,308461157,"Đánh giá chơi vui thôi chứ máy OK ko bị lỗi hình thức, trầy xước j cả, mà giá thì cao hơn shop mall mấy trăm ka",5,,,Blue Titanium
156056719236388,23354704062,13630615185,1703145694,1,847288773,308461157,"Máy nhanh hết pin quá còn lại ok
Mất 4 ngày để giao hàng
erification code sent by KakaoTalk. Don't share it with others",5,,,Natural Titanium
157050084265503,23354704062,13750812428,1704253141,1,197228680,308461157,"Sản phẩm tốt, săn sale dc giá rẻ, rất đáng mua nha mn dhgvsk shgvdj",5,,,Natural Titanium
154492181231731,23354704062,13394486981,1701420589,1,39544308,308461157,"Shop giao hàng nhanh, đóng gói cẩn thận chắc chắn, dán niêm phong từ hộp tới chống sock. Máy 15 nhẹ đẹp, mượt mà.",5,,,White Titanium
154544407221008,23354704062,13396959023,1701433244,1,964724600,308461157,"Chất lượng sản phẩm:tốt
Đúng với mô tả:tuyệt vời

Hàng chuẩn, giao hàng nhanh",5,,,Natural Titanium
151580996270515,23354704062,13004406016,1698337164,1,1039684532,308461157,"Hàng chính hãng rất đẹp, giao hàng rất nhanh, khuyến khích các bạn mua của shop.",5,,,Blue Titanium
154491861286475,23354704062,13421331401,1701654907,1,90102781,308461157,Hàng sản phẩm chuẩn. Đúng theo thực tế. Đóng gói đẹp cẩn thận. Sẽ mua lại lần tiếp theo,5,,,White Titanium
153373581294815,23354704062,13285340949,1700543767,1,81608097,308461157,"Hàng chuẩn. Thanks shop
Săn sale được giá tốt hơn ngoài store, giao hàng hơi lâu",5,,,White Titanium
157716467209256,23354704062,13772176777,1704422854,1,130481,308461157,"Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt
Tính năng nổi bật:mạnh mẽ

Máy giao nhanh, giá tốt, ưu đãi nhiều từ shopee",5,,,Black Titanium
154458079257159,23354704062,13426111813,1701681610,1,194804442,308461157,"Tính năng nổi bật:tuyet voi
Chất lượng sản phẩm:rất tốt
Đúng với mô tả:đúng với mô tả

Sản phẩm chất lượng
Shop uy tín",5,,,Natural Titanium
153716502249975,23354704062,13356123113,1701128443,1,106509859,308461157,"Đúng với mô tả:chuẩn
Chất lượng sản phẩm:qá ok
Tính năng nổi bật:máy ok",5,,,Natural Titanium
152507110201191,23354704062,13079603399,1698985571,1,1042095193,308461157,"Đúng với mô tả:chuẩn
Chất lượng sản phẩm:tốt
Tính năng nổi bật:ok",5,,,White Titanium
153680461253767,23354704062,13312000763,1700741958,1,164522752,308461157,"Sản phẩm đóng gói cẩn thận, giao hàng nhanh. Mua viettel store thì yên tâm ra",5,,,Natural Titanium
153334817255047,23354704062,13244792885,1700219562,1,7707258,308461157,"Sản phẩm đúng mô tả, giá rẻ, sau này sẽ ủng hộ tiếp! Tuyệt vời!!!",5,,,Natural Titanium
151866092202090,23354704062,13084837789,1699013523,1,10036696,308461157,"Đóng gói chắc chắn,giao hàng đúng mẫu,máy mới 
Hàng ngon chất lượng
Mừ đỉm",5,,,Natural Titanium
157614551268628,23354704062,13783112771,1704500349,1,123730751,308461157,"Đúng với mô tả:ok
Chất lượng sản phẩm:ok

Uy tín, chất lượng. Đầy đủ hồ sơ giấy tờ theo máy.",5,,,Natural Titanium
154458003275688,23354704062,13353259013,1701088926,1,102472396,308461157,"Đã nhận được hàng, ship khá nhanh sẽ ủng hộ dài dài. tốt chất lượng nguyên seal",5,,,Natural Titanium
153334931241699,23354704062,13192034800,1699877767,1,8271669,308461157,"Tính năng nổi bật:giá sale tốt
Chất lượng sản phẩm:tốt

Chuẩn bik hàng và ship hơi lâu. Hàng nguyên seal chưa kick hoạt :Dddddddđ",5,,,Natural Titanium
153376800273981,23354704062,13224439168,1700097975,1,72194428,308461157,"Lần đầu tiền săn sale mua đồ giá trị lớn, cũng hơi nghi ngại và chờ đợi ship cũng suốt ruột vì lâu nhưng khi nhận hàng thì quá tuyệt vời. Shop đóng gói kỹ càng, dán tem niêm phong chống sốc các kiểu rất cẩn thận, hoá đơn bán hàng đầy đủ. Điện thoại ko có gì để chê rồi👍. Đáng mua lắm mn",5,,,White Titanium
153680526301680,23354704062,13241073817,1700202443,1,443395968,308461157,"Mua cái thứ 2, máy quá đẹp luôn. Cám ơn shop đóng gói kĩ càng cẩn thận. Sẽ ủng hộ shop những lần tiếp theo. Happyyyyyyyyyyyyyyyyyyy!",5,,,Natural Titanium
157201233264912,23354704062,13709505111,1703832518,1,1095969672,308461157,"Chất lượng sản phẩm:ok
Tính năng nổi bật:ok
Đúng với mô tả:đúng lắm shop",5,,,Black Titanium
154491866245872,23354704062,13341774748,1700997450,1,20348309,308461157,Sản phẩm giống mô tả. Hàng chính hãng .Giao hàng nhanh chóng.,5,,,Black Titanium
154458114246163,23354704062,13435726157,1701761369,1,88879336,308461157,Máy đẹp giao hàng nhanh có cả bill viettel làm rất uy tín 10 điểm,5,,,Natural Titanium
156057960258987,23354704062,13592438063,1702877073,1,23563889,308461157,"Chất lượng sản phẩm:tuyệt vời
Đúng với mô tả:dung mo ta

Chất lượng giao hàng đúng thời gian , nhanh chính hãng",5,,,White Titanium
154458100295384,23354704062,13377417417,1701282743,1,164522752,308461157,"Đóng gói cẩn thận, giao hàng nhanh. Shop uy tín. Tin cậy",5,,,Natural Titanium
156089073215498,23354704062,13651622249,1703313705,1,137241349,308461157,Shop đóng hàng kỹ. Đơn vị vận chuyển đi hơi lâu. Sp dùng 1 tgian mới đánh giá đc nhưng mua đc giá ưu đãi tốt á.,5,,,Black Titanium
155112957250952,23354704062,13415334342,1701594288,1,165165871,308461157,Máy chất lượng ổn nha. Mua ở viettelstore sẽ đắt hơn xíu nhưng bù lại nếu có vấn đề gì còn đổi được chứ mua Apple store thì không biết xử lý sao luôn,5,,,Natural Titanium
151734990233386,23354704062,13002141972,1698322455,1,48708833,308461157,Giao hàng nhanh từ hà nội vào sài gòn chỉ mất 2 ngày là mình nhận dc. Sản phẩm tốt ko vấn đề gì cả,5,,,Natural Titanium
153334986302437,23354704062,13293369979,1700612534,1,67142944,308461157,"sản phẩm chính hãng, chất lượng! Giá sale nên rất thích xxxxx",5,,,Blue Titanium
151866131281327,23354704062,13297687555,1700639521,1,97851222,308461157,"Bóc máy ra vớ ngay quả camera có bụi, ra viettel store đổi được máy mới ngay, chứ mua tại apple flagship store thì không biết đổi ở đâu",5,,,White Titanium
156013224270747,23354704062,13642768598,1703236567,1,330772669,308461157,"Săn sale 12.12 giá 31 mình thấy cũng sêm sêm các sàn khác, đóng gói tuy ko đẹp bằng laz nhưng vẫn ok.",5,,,White Titanium
151002042235492,23354704062,13138247986,1699457346,1,877834043,308461157,"Sản phẩm chính hãng, nguyên seal, chưa kích hoạt.
Shop đóng gói kỹ càng, tiếp tục ủng hộ trong tương lai.",5,,,White Titanium
156963754214552,23354704062,13679200500,1703576980,1,64684817,308461157,"Đúng với mô tả:apple luôn luôn chuẩn
Tính năng nổi bật:day du tinh nang
Chất lượng sản phẩm:qua tuỵet vời chưa khui ra luôn",5,,,Natural Titanium
152470803217582,23354704062,13081654757,1698996998,1,102472396,308461157,"Hàng viettel thì yên tâm rồi, đã mua dùng ổn nhé ae
Ủng hộ dài dài",5,,,White Titanium
156013208251344,23354704062,13547612037,1702571320,1,28902440,308461157,dung song máy đẹp nét OK anh em không có ai đi làm rồi em không biết làm sao được,5,,,Natural Titanium
153345628283972,23354704062,13344698713,1701023368,1,310708711,308461157,Hàng chính hãng đập hộp hình ảnh mang tính chất minh hoạ giá ok,5,,,Natural Titanium
151866080292595,23354704062,13437506428,1701771057,1,135082254,308461157,"Đúng với mô tả:giao rất nhanh
Tính năng nổi bật:tốt
Chất lượng sản phẩm:quá tốt

Iphone của viettel thì khỏi lo, còn giao nhanh",5,,,Natural Titanium
154458047284835,23354704062,13538610997,1702533508,1,506356974,308461157,"Chất lượng sản phẩm tốt, mẫu mã đẹp, đóng gói cẩn thận. Rất ưng 10 điểm",5,,,Natural Titanium
153338174257921,23354704062,13393075796,1701412728,1,1088473348,308461157,"Chất lượng sản phẩm:gia tot
Đúng với mô tả:dong goi cẩn thận
Tính năng nổi bật:dep",5,,,Natural Titanium
151002147210597,23354704062,12922798405,1697653080,1,1065376501,308461157,Chất lượng sản phẩm tuyệt vời! Đóng gói cẩn thận! Vận chuyển hàng nhanh! Sẽ ủng hộ shop lâu dài.😎,5,,,Blue Titanium
152470985297833,23354704062,13195073611,1699893872,1,1068734785,308461157,"Tính năng nổi bật:tốt
Đúng với mô tả:ok
Chất lượng sản phẩm:ok

ok giao nhanh hàng tốt chuản 10₫ không coá nhưng haha hihi",5,,,Natural Titanium
156075046282735,23354704062,13715361961,1703868955,1,8673715,308461157,Sản phẩm chuẩn chất lượng. Đóng gói cẩn thận. Giao hàng khá nhanh. Uy tín nha mn!,5,,,White Titanium
151002147210613,23354704062,12973947311,1698091284,1,1045208862,308461157,"Chất lượng sản phẩm và dịch vụ của cửa hàng rất tốt , tôi rất hài lòng sẽ quay lại ủng hộ",5,,,Blue Titanium
154458050205289,23354704062,13447271321,1701849929,1,1088474581,308461157,"Đúng với mô tả:chuaanr
Tính năng nổi bật:giao nhanh
Chất lượng sản phẩm:tốt

Lùn ủng hộ viettel",5,,,Natural Titanium
154501665213465,23354704062,13476367946,1702053681,1,1076957501,308461157,Tính năng nghe nhạc tốt hàng dung với mọi tả chất lượng tuyệt vời,5,,,White Titanium
153365601212707,23354704062,13197628190,1699929565,1,158582341,308461157,"Đúng với mô tả:ok
Tính năng nổi bật:okok
Chất lượng sản phẩm:good

Chất lượng tốt",5,,,Natural Titanium
